school_id,year,success,ela_success,math_success
4690505,2010,8.394,7.394,9.394
4690505,2004,7.029,,7.029
350012,2012,4.273,5.455,3.091
350012,2013,3.467,3.933,3.0
350012,2014,4.968,5.513,4.423
350258,2012,3.812,5.142,2.482
350258,2013,4.142,5.347,2.937
350258,2014,4.129,5.152,3.106
350656,2012,4.116,4.621,3.611
350656,2013,4.643,4.74,4.545
350656,2014,4.598,5.035,4.161
1600320,2012,1.667,2.667,0.667
1600320,2013,0.556,1.111,0.0
1700045,2012,5.546,6.234,4.858
1700045,2013,5.358,5.983,4.732
1700045,2014,5.059,5.828,4.29
2810355,2012,3.148,4.868,1.429
2810355,2013,2.912,3.719,2.105
2810355,2014,2.511,3.333,1.688
2810360,2012,1.333,2.267,0.4
2810360,2013,2.097,3.118,1.075
2810360,2014,2.083,3.125,1.042
6160305,2012,5.766,6.586,4.946
6160305,2013,5.847,6.398,5.296
6160305,2014,5.222,5.728,4.716
6450505,2012,7.003,7.457,6.548
6450505,2013,6.701,7.338,6.065
6450505,2014,5.915,6.577,5.252
6450505,2002,5.595,,5.595
6450505,2003,5.768,,5.768
6450505,2005,6.399,,6.399
6450505,2006,6.3,6.088,6.512
6450505,2007,6.86,6.726,6.994
6450505,2008,6.923,6.974,6.871
6450505,2009,7.424,7.374,7.475
6450505,2010,7.462,7.479,7.445
6450505,2011,7.492,7.925,7.059
6450505,2004,5.24,,5.24
490305,2013,5.616,6.347,4.886
490305,2014,5.538,6.181,4.896
490310,2013,6.255,6.42,6.091
490310,2014,4.239,5.144,3.333
490315,2013,6.795,7.363,6.227
490315,2014,6.54,6.739,6.341
490320,2013,6.126,6.407,5.844
490320,2014,5.601,5.911,5.292
1050305,2013,6.111,6.585,5.637
1050305,2014,5.805,6.599,5.011
1620505,2013,7.384,7.667,7.101
1620505,2014,7.027,7.345,6.71
1620505,2002,5.7,,5.7
1620505,2003,6.538,,6.538
1620505,2005,7.15,,7.15
1620505,2006,7.023,6.513,7.534
1620505,2007,7.484,7.097,7.871
1620505,2008,7.561,7.132,7.99
1620505,2009,7.953,7.794,8.113
1620505,2010,8.074,7.58,8.568
1620505,2011,8.131,7.619,8.643
1620505,2012,8.197,8.224,8.169
1620505,2004,6.757,,6.757
830505,2014,7.017,7.337,6.697
830505,2002,5.188,,5.188
830505,2003,5.673,,5.673
830505,2005,6.27,,6.27
830505,2006,7.197,6.704,7.691
830505,2007,6.265,6.145,6.386
830505,2008,7.173,7.004,7.342
830505,2009,7.698,7.483,7.914
830505,2010,7.855,7.7,8.01
830505,2011,7.87,7.884,7.857
830505,2012,7.849,7.935,7.763
830505,2013,8.713,8.627,8.799
830505,2004,6.193,,6.193
950045,2014,5.294,5.98,4.608
1490090,2014,4.735,5.047,4.424
1740505,2014,6.159,6.667,5.652
1740505,2002,4.932,,4.932
1740505,2003,5.303,,5.303
1740505,2005,7.343,,7.343
1740505,2006,6.932,6.402,7.462
1740505,2007,7.285,6.629,7.94
1740505,2008,7.266,6.816,7.715
1740505,2009,7.53,7.189,7.871
1740505,2010,6.861,6.5,7.222
1740505,2011,7.802,7.874,7.729
1740505,2012,7.831,7.912,7.751
1740505,2013,8.14,8.213,8.068
1740505,2004,5.869,,5.869
7780305,2014,4.587,5.385,3.789
10505,2002,5.751,,5.751
10505,2003,5.351,,5.351
10505,2005,6.805,,6.805
10505,2006,6.877,6.568,7.185
10505,2007,7.343,6.876,7.809
10505,2008,7.0,6.929,7.071
10505,2009,7.178,6.733,7.622
10505,2010,7.087,6.798,7.375
10505,2011,7.191,7.133,7.249
10505,2012,7.003,7.003,7.003
10505,2013,7.459,7.568,7.35
10505,2014,7.644,7.701,7.586
10505,2004,6.286,,6.286
50505,2002,5.113,,5.113
50505,2003,5.45,,5.45
50505,2005,6.585,,6.585
50505,2006,6.453,5.915,6.992
50505,2007,6.698,6.437,6.958
50505,2008,6.821,6.471,7.172
50505,2009,7.219,7.017,7.42
50505,2010,7.555,7.189,7.921
50505,2011,7.692,7.483,7.9
50505,2012,7.403,7.226,7.581
50505,2013,7.993,7.692,8.294
50505,2014,7.632,7.532,7.731
50505,2004,6.088,,6.088
70505,2002,4.637,,4.637
70505,2003,5.686,,5.686
70505,2005,6.647,,6.647
70505,2006,6.933,6.46,7.405
70505,2007,7.2,6.919,7.481
70505,2008,7.1,6.798,7.401
70505,2009,7.412,7.137,7.686
70505,2010,7.516,7.015,8.017
70505,2011,7.736,7.387,8.086
70505,2012,7.877,7.601,8.153
70505,2013,8.248,8.211,8.284
70505,2014,8.16,8.343,7.977
70505,2004,6.13,,6.13
90505,2002,7.72,,7.72
90505,2003,8.114,,8.114
90505,2005,8.14,,8.14
90505,2006,7.793,6.987,8.598
90505,2007,8.233,7.647,8.819
90505,2008,8.162,7.722,8.603
90505,2009,8.505,7.864,9.146
90505,2010,8.526,8.009,9.043
90505,2011,8.763,8.462,9.063
90505,2012,8.742,8.561,8.924
90505,2013,9.206,9.044,9.368
90505,2014,8.905,8.705,9.106
90505,2004,8.022,,8.022
100505,2002,6.084,,6.084
100505,2003,6.538,,6.538
100505,2005,7.75,,7.75
100505,2006,7.827,7.424,8.23
100505,2007,7.726,7.595,7.858
100505,2008,8.347,7.959,8.735
100505,2009,8.375,8.232,8.519
100505,2010,8.395,8.079,8.711
100505,2011,8.737,8.62,8.855
100505,2012,8.772,8.84,8.704
100505,2013,8.837,8.945,8.729
100505,2014,9.155,9.144,9.167
100505,2004,6.762,,6.762
140505,2002,7.126,,7.126
140505,2003,7.185,,7.185
140505,2005,7.963,,7.963
140505,2006,7.955,7.636,8.275
140505,2007,8.134,7.88,8.388
140505,2008,8.16,7.942,8.379
140505,2009,8.373,7.988,8.757
140505,2010,8.702,8.361,9.042
140505,2011,8.61,8.416,8.803
140505,2012,8.775,8.674,8.877
140505,2013,8.953,8.943,8.963
140505,2014,8.95,8.674,9.227
140505,2004,7.059,,7.059
160505,2002,4.542,,4.542
160505,2003,4.725,,4.725
160505,2005,5.887,,5.887
160505,2006,5.923,5.556,6.291
160505,2007,6.45,5.937,6.963
160505,2008,6.475,6.222,6.729
160505,2009,6.85,6.603,7.097
160505,2010,6.871,6.355,7.387
160505,2011,7.385,7.315,7.455
160505,2012,7.383,7.316,7.449
160505,2013,7.372,7.534,7.21
160505,2014,7.673,7.696,7.65
160505,2004,5.356,,5.356
170505,2002,5.731,,5.731
170505,2003,5.253,,5.253
170505,2005,7.308,,7.308
170505,2006,6.344,5.917,6.771
170505,2007,6.454,6.123,6.785
170505,2008,7.391,6.946,7.836
170505,2009,7.733,7.364,8.101
170505,2010,7.41,7.19,7.631
170505,2011,7.491,7.326,7.656
170505,2012,8.124,7.784,8.463
170505,2013,8.152,8.141,8.162
170505,2014,8.461,8.365,8.556
170505,2004,6.818,,6.818
230505,2002,6.545,,6.545
230505,2003,6.874,,6.874
230505,2005,8.382,,8.382
230505,2006,7.6,7.029,8.17
230505,2007,7.997,7.387,8.607
230505,2008,8.167,7.833,8.5
230505,2009,8.641,8.46,8.822
230505,2010,8.136,7.68,8.591
230505,2011,8.692,8.421,8.963
230505,2012,8.672,8.576,8.767
230505,2013,8.974,8.932,9.017
230505,2014,8.878,8.844,8.911
230505,2004,7.761,,7.761
240505,2002,6.309,,6.309
240505,2003,6.025,,6.025
240505,2005,6.864,,6.864
240505,2006,7.172,6.685,7.659
240505,2007,7.86,7.719,8.0
240505,2008,7.514,7.423,7.604
240505,2009,8.181,7.868,8.494
240505,2010,7.984,7.636,8.333
240505,2011,8.076,7.973,8.179
240505,2012,8.385,8.472,8.299
240505,2013,8.727,8.521,8.933
240505,2014,8.36,8.378,8.342
240505,2004,6.647,,6.647
260505,2002,7.281,,7.281
260505,2003,6.927,,6.927
260505,2005,8.516,,8.516
260505,2006,8.078,7.467,8.689
260505,2007,8.555,8.058,9.053
260505,2008,8.807,8.536,9.077
260505,2009,8.897,8.513,9.28
260505,2010,8.841,8.357,9.324
260505,2011,9.22,9.126,9.315
260505,2012,9.125,9.087,9.163
260505,2013,9.297,9.266,9.328
260505,2014,9.208,9.07,9.347
260505,2004,7.986,,7.986
300505,2002,4.768,,4.768
300505,2003,6.109,,6.109
300505,2005,7.091,,7.091
300505,2006,7.382,6.886,7.879
300505,2007,6.898,6.655,7.141
300505,2008,6.704,6.465,6.943
300505,2009,7.095,6.986,7.203
300505,2010,7.183,6.821,7.544
300505,2011,7.294,7.119,7.469
300505,2012,7.559,7.648,7.469
300505,2013,7.791,7.822,7.761
300505,2014,7.88,7.969,7.792
300505,2004,6.757,,6.757
310505,2002,5.201,,5.201
310505,2003,6.523,,6.523
310505,2005,7.587,,7.587
310505,2006,6.849,6.276,7.423
310505,2007,7.292,6.875,7.708
310505,2008,7.23,6.866,7.593
310505,2009,7.455,7.036,7.874
310505,2010,7.267,6.641,7.893
310505,2011,7.587,7.264,7.91
310505,2012,7.688,7.578,7.797
310505,2013,7.784,7.87,7.698
310505,2014,8.351,8.246,8.455
310505,2004,6.604,,6.604
350505,2002,1.91,,1.91
350505,2003,3.582,,3.582
350505,2005,4.452,,4.452
350505,2006,4.448,4.189,4.707
350505,2007,4.436,4.216,4.657
350505,2008,5.09,5.194,4.987
350505,2009,5.295,5.316,5.273
350505,2010,5.668,5.601,5.736
350505,2011,4.854,5.097,4.612
350505,2012,5.355,5.627,5.083
350505,2013,5.388,5.967,4.81
350505,2014,5.437,5.719,5.155
350505,2004,4.966,,4.966
350515,2002,2.863,,2.863
350515,2003,4.898,,4.898
350515,2005,4.76,,4.76
350515,2006,5.186,4.729,5.643
350515,2007,5.778,4.758,6.797
350515,2008,5.719,5.059,6.379
350515,2009,5.777,5.449,6.105
350515,2010,5.711,5.244,6.179
350515,2011,5.564,5.438,5.69
350515,2012,5.849,5.569,6.128
350515,2013,5.629,5.618,5.639
350515,2014,5.631,5.495,5.766
350515,2004,6.176,,6.176
350525,2002,1.425,,1.425
350525,2003,2.015,,2.015
350525,2005,2.488,,2.488
350525,2006,2.866,3.333,2.399
350525,2007,3.652,3.521,3.783
350525,2008,3.599,3.805,3.392
350525,2009,4.118,4.065,4.172
350525,2010,3.685,3.764,3.605
350525,2011,4.206,4.193,4.219
350525,2012,5.102,5.136,5.068
350525,2013,5.195,5.887,4.504
350525,2014,5.876,5.431,6.322
350525,2004,1.944,,1.944
350530,2002,2.033,,2.033
350530,2003,2.774,,2.774
350530,2005,4.342,,4.342
350530,2006,5.095,4.854,5.336
350530,2007,5.195,4.988,5.401
350530,2008,5.016,4.777,5.255
350530,2009,5.249,5.288,5.209
350530,2010,4.866,4.597,5.134
350530,2011,5.71,5.841,5.58
350530,2012,5.894,6.009,5.78
350530,2013,5.712,6.03,5.393
350530,2014,5.27,5.564,4.975
350530,2004,3.904,,3.904
350535,2002,1.346,,1.346
350535,2003,1.855,,1.855
350535,2005,2.748,,2.748
350535,2006,3.448,3.505,3.39
350535,2007,3.962,3.771,4.152
350535,2008,3.914,3.904,3.925
350535,2009,4.148,4.173,4.123
350535,2010,4.348,4.251,4.444
350535,2011,4.557,4.557,4.557
350535,2012,4.23,4.667,3.793
350535,2013,4.675,5.488,3.862
350535,2014,4.667,4.889,4.444
350535,2004,2.752,,2.752
350537,2002,0.789,,0.789
350537,2003,2.127,,2.127
350537,2005,1.798,,1.798
350537,2006,3.067,3.039,3.096
350537,2007,2.738,2.894,2.581
350537,2008,3.921,3.736,4.105
350537,2009,4.226,4.3,4.152
350537,2010,3.683,3.59,3.776
350537,2011,3.826,3.813,3.838
350537,2012,4.511,4.833,4.189
350537,2013,4.461,5.131,3.79
350537,2014,4.138,4.718,3.559
350537,2004,1.964,,1.964
350540,2002,3.0,,3.0
350540,2003,3.978,,3.978
350540,2005,5.323,,5.323
350540,2006,5.495,5.315,5.676
350540,2007,6.21,5.89,6.53
350540,2008,6.598,6.347,6.849
350540,2009,7.176,6.898,7.454
350540,2010,6.644,6.019,7.269
350540,2011,7.262,6.952,7.571
350540,2012,7.073,6.752,7.393
350540,2013,7.521,7.436,7.607
350540,2014,7.249,6.787,7.711
350540,2004,4.479,,4.479
350542,2002,1.701,,1.701
350542,2003,1.503,,1.503
350542,2005,2.951,,2.951
350542,2006,4.781,4.973,4.59
350542,2007,4.684,4.598,4.77
350542,2008,5.292,5.25,5.333
350542,2009,5.225,5.27,5.18
350542,2010,6.328,5.819,6.836
350542,2011,6.698,6.038,7.358
350542,2012,7.315,6.358,8.272
350542,2013,7.372,7.372,7.372
350542,2014,7.319,7.053,7.585
350542,2004,3.277,,3.277
350543,2002,1.026,,1.026
350543,2003,0.247,,0.247
350543,2005,0.0,,0.0
350543,2006,1.833,2.0,1.667
350543,2007,3.81,4.286,3.333
350543,2008,2.857,3.651,2.063
350543,2009,4.0,4.667,3.333
350543,2010,3.333,4.259,2.407
350543,2011,3.167,4.333,2.0
350543,2012,4.533,5.467,3.6
350543,2014,4.643,5.952,3.333
350543,2004,1.042,,1.042
350546,2002,4.139,,4.139
350546,2003,3.481,,3.481
350546,2005,3.814,,3.814
350546,2006,5.417,5.741,5.093
350546,2007,5.363,5.347,5.38
350546,2008,5.398,5.596,5.199
350546,2009,6.429,6.303,6.555
350546,2010,6.146,6.319,5.972
350546,2011,6.163,6.701,5.625
350546,2012,6.781,6.928,6.634
350546,2013,6.965,7.421,6.509
350546,2014,6.809,7.037,6.581
350546,2004,4.253,,4.253
350690,2002,2.411,,2.411
350690,2003,4.006,,4.006
350690,2005,5.163,,5.163
350690,2006,5.383,4.904,5.862
350690,2007,5.0,4.61,5.39
350690,2008,5.199,5.025,5.373
350690,2009,6.231,5.72,6.742
350690,2010,5.823,5.638,6.008
350690,2011,5.485,5.738,5.232
350690,2012,6.185,6.074,6.296
350690,2013,5.877,6.798,4.956
350690,2014,5.765,5.882,5.647
350690,2004,4.603,,4.603
360505,2002,4.623,,4.623
360505,2003,5.459,,5.459
360505,2005,6.325,,6.325
360505,2006,7.117,6.705,7.529
360505,2007,6.815,6.766,6.865
360505,2008,6.996,6.855,7.137
360505,2009,7.722,7.378,8.067
360505,2010,7.367,7.022,7.711
360505,2011,7.424,7.143,7.706
360505,2012,7.854,7.879,7.828
360505,2013,7.909,7.909,7.909
360505,2014,7.757,7.769,7.744
360505,2004,6.569,,6.569
400505,2002,6.115,,6.115
400505,2003,7.234,,7.234
400505,2005,7.378,,7.378
400505,2006,7.082,6.819,7.346
400505,2007,7.5,7.032,7.968
400505,2008,7.327,7.094,7.559
400505,2009,7.794,7.412,8.176
400505,2010,7.746,7.301,8.191
400505,2011,8.009,7.689,8.329
400505,2012,8.391,8.07,8.713
400505,2013,8.702,8.542,8.862
400505,2014,8.624,8.455,8.793
400505,2004,7.149,,7.149
440505,2002,3.535,,3.535
440505,2003,3.909,,3.909
440505,2005,4.336,,4.336
440505,2006,5.71,6.132,5.288
440505,2007,5.599,5.849,5.348
440505,2008,6.055,6.533,5.577
440505,2009,6.378,6.782,5.975
440505,2010,6.225,6.384,6.066
440505,2011,6.483,6.852,6.115
440505,2012,7.026,7.209,6.842
440505,2013,7.063,7.552,6.574
440505,2014,6.903,7.214,6.592
440505,2004,4.151,,4.151
460505,2002,6.935,,6.935
460505,2003,7.367,,7.367
460505,2005,7.485,,7.485
460505,2006,7.922,7.498,8.345
460505,2007,7.976,7.654,8.299
460505,2008,7.905,7.694,8.115
460505,2009,8.345,7.992,8.699
460505,2010,8.284,7.849,8.719
460505,2011,8.608,8.548,8.668
460505,2012,8.779,8.663,8.895
460505,2013,8.845,8.871,8.818
460505,2014,8.929,8.769,9.089
460505,2004,7.496,,7.496
480505,2002,5.647,,5.647
480505,2003,6.128,,6.128
480505,2005,7.759,,7.759
480505,2006,7.268,6.758,7.778
480505,2007,7.821,7.251,8.39
480505,2008,7.52,7.249,7.791
480505,2009,7.616,7.545,7.687
480505,2010,7.985,7.699,8.271
480505,2011,8.288,8.067,8.508
480505,2012,7.939,7.752,8.127
480505,2013,8.392,8.275,8.51
480505,2014,8.32,8.327,8.313
480505,2004,7.464,,7.464
490506,2002,3.67,,3.67
490506,2003,4.527,,4.527
490506,2005,4.683,,4.683
490506,2006,5.987,5.728,6.247
490506,2007,6.43,5.994,6.866
490506,2008,6.706,6.249,7.162
490506,2009,6.609,6.465,6.753
490506,2010,6.993,6.42,7.566
490506,2011,7.178,6.955,7.402
490506,2012,7.722,7.404,8.039
490506,2013,7.811,7.712,7.909
490506,2014,7.689,7.51,7.867
490506,2004,4.959,,4.959
500505,2002,6.474,,6.474
500505,2003,7.281,,7.281
500505,2005,7.541,,7.541
500505,2006,7.375,6.805,7.945
500505,2007,7.463,7.114,7.811
500505,2008,7.908,7.333,8.483
500505,2009,7.989,7.619,8.36
500505,2010,7.879,7.432,8.325
500505,2011,8.163,8.015,8.311
500505,2012,8.234,8.292,8.176
500505,2013,8.386,8.604,8.168
500505,2014,8.333,8.349,8.317
500505,2004,7.409,,7.409
560505,2002,6.513,,6.513
560505,2003,7.038,,7.038
560505,2005,7.346,,7.346
560505,2006,7.253,6.62,7.887
560505,2007,7.611,7.441,7.78
560505,2008,7.919,7.632,8.205
560505,2009,8.247,8.299,8.195
560505,2010,8.716,8.51,8.922
560505,2011,8.547,8.436,8.658
560505,2012,8.63,8.582,8.679
560505,2013,8.74,8.756,8.723
560505,2014,8.968,8.908,9.029
560505,2004,7.04,,7.04
570505,2002,3.051,,3.051
570505,2003,2.79,,2.79
570505,2005,4.412,,4.412
570505,2006,4.108,4.192,4.024
570505,2007,4.53,4.681,4.378
570505,2008,4.749,4.829,4.669
570505,2009,4.782,5.019,4.544
570505,2010,4.626,4.615,4.637
570505,2011,5.345,5.382,5.309
570505,2012,5.825,6.007,5.644
570505,2013,6.074,6.362,5.786
570505,2014,5.996,6.377,5.616
570505,2004,3.55,,3.55
610505,2002,3.491,,3.491
610505,2003,3.708,,3.708
610505,2005,5.078,,5.078
610505,2006,4.785,4.791,4.779
610505,2007,5.235,5.461,5.01
610505,2008,5.483,5.471,5.496
610505,2009,5.679,5.879,5.479
610505,2010,5.918,5.862,5.975
610505,2011,5.877,6.09,5.663
610505,2012,6.459,6.867,6.051
610505,2013,6.52,6.92,6.12
610505,2014,6.316,6.693,5.939
610505,2004,3.794,,3.794
610510,2002,4.284,,4.284
610510,2003,4.856,,4.856
610510,2005,4.409,,4.409
610510,2006,4.409,4.869,3.949
610510,2007,4.759,5.073,4.444
610510,2008,5.015,5.183,4.848
610510,2009,5.414,5.643,5.185
610510,2010,5.517,5.58,5.454
610510,2011,6.381,6.536,6.225
610510,2012,6.775,7.043,6.508
610510,2013,6.895,7.133,6.657
610510,2014,6.37,6.723,6.017
610510,2004,4.608,,4.608
640505,2002,4.762,,4.762
640505,2003,4.752,,4.752
640505,2005,6.739,,6.739
640505,2006,6.312,6.194,6.43
640505,2007,7.222,6.944,7.5
640505,2008,6.787,6.427,7.147
640505,2009,6.785,6.483,7.087
640505,2010,6.537,5.891,7.184
640505,2011,7.183,7.275,7.09
640505,2012,7.617,7.633,7.6
640505,2013,7.897,8.255,7.539
640505,2014,6.893,7.282,6.505
640505,2004,5.685,,5.685
710505,2002,5.984,,5.984
710505,2003,5.995,,5.995
710505,2005,6.935,,6.935
710505,2006,7.075,6.615,7.536
710505,2007,6.615,6.871,6.36
710505,2008,7.494,7.205,7.782
710505,2009,7.934,7.81,8.058
710505,2010,7.456,7.193,7.719
710505,2011,7.669,7.729,7.61
710505,2012,7.842,7.778,7.906
710505,2013,8.179,8.202,8.155
710505,2014,7.932,7.938,7.925
710505,2004,6.563,,6.563
720505,2002,4.995,,4.995
720505,2003,5.566,,5.566
720505,2005,6.944,,6.944
720505,2006,6.328,5.903,6.753
720505,2007,6.901,6.518,7.284
720505,2008,7.011,6.699,7.322
720505,2009,7.089,6.901,7.277
720505,2010,7.226,6.798,7.655
720505,2011,7.494,7.356,7.632
720505,2012,7.778,7.868,7.688
720505,2013,7.685,7.679,7.691
720505,2014,8.193,7.964,8.422
720505,2004,6.329,,6.329
790505,2002,4.653,,4.653
790505,2003,5.51,,5.51
790505,2005,6.178,,6.178
790505,2006,6.294,6.247,6.34
790505,2007,7.087,6.877,7.297
790505,2008,6.63,6.561,6.699
790505,2009,7.252,6.834,7.67
790505,2010,7.316,7.061,7.57
790505,2011,7.33,7.316,7.345
790505,2012,7.559,7.528,7.591
790505,2013,8.14,8.278,8.003
790505,2014,7.876,8.054,7.697
790505,2004,6.07,,6.07
820505,2002,6.3,,6.3
820505,2003,6.625,,6.625
820505,2005,7.922,,7.922
820505,2006,7.458,7.147,7.768
820505,2007,7.645,7.193,8.097
820505,2008,8.056,7.558,8.553
820505,2009,8.387,8.141,8.633
820505,2010,8.391,7.969,8.812
820505,2011,8.788,8.511,9.065
820505,2012,8.861,8.597,9.125
820505,2013,9.011,8.861,9.161
820505,2014,9.238,9.021,9.455
820505,2004,7.818,,7.818
860505,2002,4.519,,4.519
860505,2003,5.139,,5.139
860505,2005,5.723,,5.723
860505,2006,6.194,5.906,6.483
860505,2007,5.632,5.538,5.726
860505,2008,6.377,6.087,6.667
860505,2009,6.41,6.282,6.538
860505,2010,5.976,5.946,6.006
860505,2011,6.37,6.205,6.535
860505,2012,6.697,6.667,6.727
860505,2013,7.5,7.414,7.586
860505,2014,7.269,7.377,7.16
860505,2004,5.772,,5.772
870505,2002,5.612,,5.612
870505,2003,6.637,,6.637
870505,2005,7.087,,7.087
870505,2006,6.839,6.396,7.282
870505,2007,7.016,6.783,7.249
870505,2008,7.641,7.489,7.792
870505,2009,7.892,7.564,8.219
870505,2010,7.628,7.207,8.048
870505,2011,7.548,7.259,7.837
870505,2012,7.866,7.536,8.196
870505,2013,7.903,7.847,7.959
870505,2014,7.885,8.057,7.713
870505,2004,6.784,,6.784
880505,2002,5.663,,5.663
880505,2003,6.749,,6.749
880505,2005,7.941,,7.941
880505,2006,7.582,7.365,7.8
880505,2007,7.644,7.242,8.046
880505,2008,7.719,7.544,7.895
880505,2009,7.803,7.692,7.914
880505,2010,7.979,7.708,8.25
880505,2011,8.044,7.825,8.262
880505,2012,8.092,8.048,8.136
880505,2013,8.518,8.464,8.571
880505,2014,8.434,8.396,8.471
880505,2004,7.147,,7.147
930505,2002,3.855,,3.855
930505,2003,4.579,,4.579
930505,2005,4.689,,4.689
930505,2006,5.139,5.351,4.926
930505,2007,5.133,5.1,5.165
930505,2008,5.548,5.707,5.39
930505,2009,5.711,6.052,5.37
930505,2010,5.997,5.927,6.066
930505,2011,5.988,6.313,5.663
930505,2012,6.047,6.376,5.718
930505,2013,6.627,7.108,6.146
930505,2014,6.339,6.513,6.166
930505,2004,5.188,,5.188
940505,2002,4.393,,4.393
940505,2003,5.056,,5.056
940505,2005,6.621,,6.621
940505,2006,6.906,6.396,7.417
940505,2007,6.8,6.2,7.4
940505,2008,6.554,6.104,7.005
940505,2009,7.151,6.548,7.754
940505,2010,6.768,6.187,7.348
940505,2011,7.286,6.923,7.65
940505,2012,7.773,7.424,8.121
940505,2013,7.878,7.752,8.004
940505,2014,7.99,7.686,8.294
940505,2004,6.474,,6.474
950505,2002,2.789,,2.789
950505,2003,2.817,,2.817
950505,2005,3.63,,3.63
950505,2006,4.204,4.639,3.769
950505,2007,5.203,5.455,4.951
950505,2008,5.112,5.242,4.983
950505,2009,5.642,6.053,5.231
950505,2010,5.61,5.53,5.69
950505,2011,5.845,6.109,5.581
950505,2012,6.132,6.247,6.017
950505,2013,6.64,7.134,6.145
950505,2014,6.225,6.782,5.668
950505,2004,3.641,,3.641
960505,2002,5.697,,5.697
960505,2003,6.298,,6.298
960505,2005,6.766,,6.766
960505,2006,7.18,6.782,7.579
960505,2007,6.927,6.531,7.322
960505,2008,7.307,6.845,7.77
960505,2009,7.902,7.705,8.099
960505,2010,7.382,7.06,7.704
960505,2011,7.938,7.922,7.953
960505,2012,7.75,8.206,7.293
960505,2013,8.251,8.393,8.108
960505,2014,8.507,8.733,8.281
960505,2004,6.255,,6.255
970505,2002,3.741,,3.741
970505,2003,4.395,,4.395
970505,2005,5.393,,5.393
970505,2006,4.973,4.866,5.08
970505,2007,5.168,5.224,5.112
970505,2008,6.118,5.885,6.352
970505,2009,5.598,5.586,5.609
970505,2010,6.005,5.636,6.374
970505,2011,6.057,5.983,6.132
970505,2012,6.026,6.181,5.87
970505,2013,6.701,7.007,6.395
970505,2014,6.291,6.348,6.234
970505,2004,4.97,,4.97
990505,2002,6.327,,6.327
990505,2003,7.041,,7.041
990505,2005,7.531,,7.531
990505,2006,7.472,7.125,7.82
990505,2007,7.124,6.681,7.567
990505,2008,7.775,7.476,8.074
990505,2009,7.804,7.493,8.116
990505,2010,7.546,6.982,8.109
990505,2011,8.276,8.13,8.423
990505,2012,8.086,8.06,8.113
990505,2013,8.341,8.326,8.356
990505,2014,8.174,8.136,8.212
990505,2004,6.911,,6.911
1000515,2002,5.908,,5.908
1000515,2003,6.812,,6.812
1000515,2005,7.518,,7.518
1000515,2006,7.126,6.442,7.81
1000515,2007,7.461,6.706,8.217
1000515,2008,7.169,6.582,7.756
1000515,2009,7.315,6.836,7.794
1000515,2010,7.34,6.673,8.006
1000515,2011,7.631,7.178,8.084
1000515,2012,8.102,7.735,8.469
1000515,2013,8.19,8.149,8.23
1000515,2014,8.333,8.114,8.553
1000515,2004,7.221,,7.221
1010505,2002,6.078,,6.078
